loan_id,applicant,gender,married,dependents,self_employed,experience,income,loan_amount,term,credit_history,property_area,status
ID2410,Daniel Sanchez,male,yes,2,no,13,"$8,020.16","$34,329.73",180,1,urban,Y
ID2411,James Sanchez,male,yes,1,no,24,"$2,286.97","$2,783.43",60,1,rural,Y
ID2412,Evelyn Jones,female,yes,1,no,5,"$6,617.18","$29,070.21",12,1,rural,Y
ID2413,Isabella Rodriguez,female,yes,2,no,16,"$6,165.05","$17,623.55",180,1,rural,Y
ID2414,Benjamin Lopez,male,yes,0,no,23,"$4,050.15","$15,525.20",48,1,urban,Y
ID2415,Elizabeth Lee,female,yes,0,yes,24,"$6,816.71","$30,265.02",36,0,urban,N
ID2416,Emma C. Sanchez,female,yes,1,no,19,"$9,428.78","$17,217.95",240,1,urban,Y
ID2417,Ella Perez,female,yes,1,no,20,"$9,231.49","$34,939.81",36,0,urban,N
ID2418,Jack Hernandez,male,yes,1,no,15,"$2,365.13","$14,162.52",36,1,rural,Y
ID2419,Emily Gonzalez,female,no,0,no,10,"$8,928.71","$27,906.43",120,0,urban,N
ID2420,Charlotte Z. Lopez,female,yes,3,no,12,"$3,538.70","$10,180.69",48,1,urban,Y
ID2421,Avery N. Clark,female,no,0,no,8,"$3,402.58","$4,352.93",180,1,urban,Y
ID2422,Luna Hernandez,female,no,2,no,18,"$6,788.87","$36,806.45",24,1,urban,Y
ID2423,Benjamin Jackson,male,no,3,no,15,"$3,469.90","$4,599.30",48,1,urban,Y
ID2424,Mateo Martinez,male,no,2,no,10,"$3,784.62","$14,842.15",60,0,urban,N
ID2425,Elizabeth H. Gonzalez,female,yes,2,no,19,"$6,409.20","$37,908.56",36,0,rural,N
ID2426,Mateo Lee,male,yes,1,no,8,"$10,835.31","$66,343.57",60,1,rural,Y
ID2427,Mila Johnson,female,yes,1,no,8,"$8,091.62","$49,082.40",48,1,rural,Y
ID2428,Luna Perez,female,no,3,no,13,"$5,580.49","$28,320.85",60,1,urban,Y
ID2429,Camila Lopez,female,yes,1,no,25,"$8,153.52","$23,474.70",48,1,urban,Y
ID2430,Camila Anderson,female,yes,0,yes,30,"$2,060.61","$5,594.66",48,1,urban,Y
ID2431,Amelia Williams,female,yes,1,yes,10,"$6,511.96","$20,964.38",24,1,rural,Y
ID2432,Michael Clark,male,yes,0,yes,17,"$10,334.57","$39,786.14",48,0,urban,N
ID2433,Avery Y. Sanchez,female,no,2,no,26,"$3,584.91","$9,897.35",36,0,rural,N
ID2434,Benjamin S. Ramirez,male,no,1,no,21,"$6,478.33","$41,358.75",60,0,urban,N
ID2435,Noah Jones,male,yes,1,no,38,"$4,259.10","$24,615.84",36,1,urban,Y
ID2436,Jacob Lee,male,yes,1,no,10,"$4,235.47","$10,148.14",60,1,urban,Y
ID2437,Mateo Lopez,male,no,3,no,19,"$4,955.87","$31,263.80",48,0,rural,N
ID2438,Elijah Gonzalez,male,yes,3,no,24,"$12,053.24","$72,029.97",60,1,rural,Y
ID2439,Sebastian Miller,male,no,0,no,27,"$5,719.21","$13,275.96",120,0,urban,N
ID2440,Ava Wilson,female,no,4,no,14,"$7,269.28","$24,018.25",240,1,urban,Y
ID2441,Michael Wilson,male,no,0,no,12,"$2,241.60","$5,548.56",360,0,rural,N
ID2442,Benjamin White,male,yes,0,no,7,"$11,401.35","$51,820.81",48,1,urban,Y
ID2443,Henry F. Martinez,male,yes,2,no,30,"$5,111.64","$15,772.90",240,0,urban,N
ID2444,Mia Thomas,female,yes,0,no,20,"$12,608.14","$66,000.41",48,1,rural,Y
ID2445,Logan Gonzalez,male,yes,0,no,34,"$11,247.19","$22,145.72",12,0,urban,N
ID2446,Benjamin Clark,male,no,2,no,16,"$5,328.28","$12,708.89",48,1,urban,Y
ID2447,Oliver Lopez,male,yes,3,yes,27,"$5,679.37","$7,487.09",48,1,urban,Y
ID2448,Liam Jackson,male,yes,1,no,22,"$8,816.75","$44,420.65",24,1,urban,Y
ID2449,Charlotte C. Martinez,female,yes,3,no,9,"$5,368.85","$8,100.91",60,1,urban,Y
ID2450,Levi Hernandez,male,yes,2,no,27,"$3,396.69","$7,052.49",60,1,urban,Y
ID2451,Gianna X. Rodriguez,female,yes,1,yes,20,"$3,621.72","$22,177.58",120,1,urban,Y
ID2452,Elijah E. Brown,male,yes,1,yes,25,"$2,710.95","$13,919.81",36,1,urban,Y
ID2453,James K. Rodriguez,male,yes,4,yes,16,"$2,176.41","$2,658.38",120,1,urban,Y
ID2454,Evelyn Moore,female,yes,0,no,14,"$2,048.44","$11,583.43",48,1,urban,Y
ID2455,James Miller,male,yes,0,no,2,"$3,784.64","$9,345.75",60,1,urban,Y
ID2456,Avery Y. Lopez,female,yes,2,no,21,"$6,098.27","$22,084.90",36,1,rural,Y
ID2457,Oliver Hernandez,male,no,4,no,6,"$5,023.11","$15,296.82",360,1,rural,Y
ID2458,Emma Martin,female,yes,0,no,14,"$6,079.26","$20,974.89",48,1,rural,Y
ID2459,Michael Wilson,male,no,0,no,14,"$9,334.44","$17,073.63",180,1,urban,Y
ID2460,Abigail Thomas,female,yes,0,no,20,"$8,349.71","$20,799.09",48,1,urban,Y
ID2461,Sebastian Hernandez,male,yes,2,yes,19,"$5,162.60","$26,853.61",120,1,rural,Y
ID2462,Charlotte H. Wilson,female,no,1,yes,12,"$8,622.96","$31,210.22",60,1,rural,Y
ID2463,Olivia T. Brown,female,yes,1,no,8,"$8,371.75","$54,272.03",36,1,rural,Y
ID2464,Benjamin Jackson,male,no,1,no,23,"$4,119.14","$13,374.00",48,0,urban,N
ID2465,Elijah S. Anderson,male,no,1,no,18,"$5,571.77","$8,800.52",360,1,urban,Y
ID2466,Abigail O. Thompson,female,yes,1,no,18,"$4,161.39","$6,456.48",36,1,urban,Y
ID2467,Mateo Y. Smith,male,no,1,no,6,"$4,114.71","$15,002.18",48,0,urban,N
ID2468,Isabella Z. Perez,female,yes,0,no,23,"$5,465.55","$12,985.59",24,1,rural,Y
ID2469,Liam Martinez,male,no,2,yes,24,"$6,296.31","$20,852.39",60,0,urban,N
ID2470,Emma White,female,no,1,no,24,"$8,895.93","$16,363.89",48,0,urban,N
ID2471,Oliver P. Wilson,male,yes,2,no,10,"$5,699.98","$20,920.73",48,1,rural,Y
ID2472,Elizabeth E. Brown,female,no,0,no,38,"$4,144.18","$7,754.87",240,0,rural,N
ID2473,Charlotte E. Martinez,female,no,1,no,31,"$3,713.54","$11,283.06",240,0,urban,N
ID2474,Isabella R. Martin,female,no,0,no,7,"$5,981.53","$10,861.75",48,1,urban,Y
ID2475,Charlotte K. Thompson,female,yes,0,no,14,"$4,993.35","$9,502.96",48,1,urban,Y
ID2476,Elizabeth White,female,yes,0,no,31,"$5,197.92","$13,078.86",120,0,urban,N
ID2477,Luna Gonzalez,female,yes,4,no,7,"$4,395.68","$26,954.11",360,1,rural,Y
ID2478,Levi Martinez,male,no,0,no,14,"$7,535.89","$18,242.17",48,1,urban,Y
ID2479,Noah U. Williams,male,no,0,no,20,"$2,305.98","$12,332.59",60,1,rural,Y
ID2480,Daniel Wilson,male,yes,0,no,17,"$2,895.53","$14,539.76",36,1,rural,Y
ID2481,Sophia R. Jones,female,yes,0,no,13,"$3,956.65","$16,988.10",360,1,urban,Y
ID2482,Oliver Johnson,male,yes,1,no,7,"$3,709.48","$20,843.14",120,0,urban,N
ID2483,Ethan Harris,male,no,0,no,2,"$8,769.19","$54,711.75",120,0,urban,N
ID2484,Noah Martin,male,yes,0,no,29,"$3,574.24","$22,445.42",240,1,urban,Y
ID2485,Ethan Ramirez,male,no,1,no,16,"$4,842.61","$21,823.09",120,1,rural,Y
ID2486,Levi Perez,male,yes,0,no,18,"$5,924.45","$13,102.63",36,0,urban,N
ID2487,Ella Rodriguez,female,no,3,no,13,"$4,465.99","$13,659.42",60,1,urban,Y
ID2488,Olivia Moore,female,yes,3,yes,19,"$5,939.62","$18,340.11",60,0,urban,N
ID2489,Daniel O. Anderson,male,no,1,no,15,"$3,672.15","$4,956.64",120,1,urban,Y
ID2490,Ava A. Lopez,female,yes,0,no,19,"$4,936.88","$28,054.96",60,1,urban,Y
ID2491,Liam F. Moore,male,yes,0,no,24,"$3,994.26","$6,326.30",36,1,urban,Y
ID2492,Michael R. Martin,male,yes,1,no,9,"$5,477.54","$13,832.89",12,1,urban,Y
ID2493,Benjamin Davis,male,no,0,no,27,"$4,086.53","$16,031.60",180,0,urban,N
ID2494,James Martin,male,yes,3,no,16,"$3,034.12","$5,938.80",360,1,urban,Y
ID2495,Avery Garcia,female,yes,0,no,36,"$14,836.80","$24,377.76",360,1,rural,Y
ID2496,Noah Martinez,male,no,0,no,18,"$3,688.12","$11,313.34",48,1,urban,Y
ID2497,Charlotte B. Martin,female,no,0,no,8,"$8,396.85","$21,357.90",120,1,urban,Y
ID2498,Jacob Lopez,male,yes,2,no,10,"$2,595.67","$16,800.81",120,0,urban,N
ID2499,Michael Lee,male,yes,2,no,15,"$4,427.78","$22,732.70",12,1,urban,Y
ID2500,Gianna Miller,female,no,0,yes,37,"$4,555.17","$21,023.49",120,1,urban,Y
ID2501,Liam Sanchez,male,yes,3,no,21,"$10,139.04","$23,795.43",36,1,urban,Y
ID2502,Sebastian Perez,male,yes,1,no,8,"$3,495.73","$14,904.98",60,1,urban,Y
ID2503,Levi Q. White,male,yes,0,no,19,"$8,614.87","$45,824.29",180,0,urban,N
ID2504,Avery Robinson,female,no,2,yes,21,"$8,519.47","$54,830.18",36,1,urban,Y
ID2505,Evelyn Brown,female,yes,2,no,36,"$10,506.54","$33,068.19",12,1,urban,Y
ID2506,Abigail O. Martinez,female,no,3,no,16,"$10,211.74","$48,543.52",180,0,urban,N
ID2507,Mila Thomas,female,yes,1,no,26,"$6,756.00","$7,311.86",180,1,urban,Y
ID2508,Liam Wilson,male,no,1,no,8,"$14,870.15","$77,234.27",180,0,rural,N
ID2509,Sophia Martin,female,no,2,no,21,"$4,472.80","$7,075.04",36,1,urban,Y
ID2510,Gianna E. Lewis,female,no,0,no,31,"$9,720.51","$59,260.06",12,0,urban,N
ID2511,Ella Ramirez,female,yes,3,no,10,"$7,032.39","$24,709.71",36,1,urban,Y
ID2512,Ava O. Harris,female,no,3,no,11,"$5,290.72","$16,878.40",60,1,rural,Y
ID2513,James Ramirez,male,no,1,no,29,"$13,862.47","$85,089.46",48,0,urban,N
ID2514,Emily Y. Miller,female,yes,3,no,17,"$6,467.92","$9,338.88",180,0,urban,N
ID2515,Ethan Lee,male,yes,0,no,18,"$4,629.97","$26,221.55",60,1,rural,Y
ID2516,Henry Martin,male,no,3,no,34,"$8,495.91","$24,686.48",36,0,urban,N
ID2517,Emma Moore,female,yes,1,no,4,"$4,490.73","$11,198.69",48,1,urban,Y
ID2518,Levi G. Hernandez,male,no,0,no,10,"$4,434.74","$9,186.83",60,1,urban,Y
ID2519,Michael Taylor,male,yes,1,no,4,"$3,349.54","$5,155.85",240,1,rural,Y
ID2520,Emily Lee,female,yes,0,yes,18,"$6,079.32","$20,872.55",180,0,urban,N
ID2521,Isabella N. Perez,female,yes,3,no,35,"$4,162.02","$16,650.70",48,1,rural,Y
ID2522,Logan L. Thompson,male,yes,4,no,24,"$4,036.62","$7,108.60",60,1,urban,Y
ID2523,Elizabeth Hernandez,female,yes,0,no,16,"$7,906.43","$30,574.74",36,1,rural,Y
ID2524,Ella Garcia,female,yes,1,no,20,"$12,591.20","$21,019.88",36,1,urban,Y
ID2525,Luna Brown,female,yes,1,no,30,"$4,524.81","$22,591.20",60,1,rural,Y
ID2526,Jackson Thomas,male,no,2,yes,15,"$5,337.52","$5,157.03",60,1,rural,Y
ID2527,Oliver E. Jones,male,no,0,no,29,"$9,537.03","$54,809.69",120,1,urban,Y
ID2528,Jackson Brown,male,no,2,no,18,"$5,330.70","$18,180.87",120,1,rural,Y
ID2529,Logan T. Wilson,male,yes,2,no,11,"$10,077.11","$20,829.39",120,1,urban,Y
ID2530,William Jones,male,yes,2,no,3,"$7,320.81","$9,095.29",48,1,urban,Y
ID2531,Mateo K. Brown,male,yes,2,yes,9,"$5,519.26","$23,098.49",48,0,urban,N
ID2532,Logan Robinson,male,yes,1,no,16,"$3,523.71","$7,096.99",36,1,urban,Y
ID2533,Mateo Williams,male,yes,4,no,14,"$2,037.96","$2,220.18",180,0,rural,N
ID2534,Elizabeth V. Thompson,female,yes,1,no,13,"$10,838.72","$54,456.00",36,1,urban,Y
ID2535,Noah X. Sanchez,male,no,0,no,21,"$4,993.30","$5,471.94",36,1,urban,Y
ID2536,James Thomas,male,yes,2,no,10,"$3,998.66","$8,366.63",180,1,rural,Y
ID2537,Emma B. White,female,yes,1,no,23,"$7,775.14","$49,876.57",180,1,urban,Y
ID2538,Mia Hernandez,female,yes,0,no,21,"$6,213.46","$30,715.63",240,1,urban,Y
ID2539,Oliver Davis,male,yes,1,no,8,"$2,551.84","$7,469.69",60,0,urban,N
ID2540,Harper Harris,female,no,0,no,22,"$4,247.46","$22,757.12",48,1,urban,Y
ID2541,Luna Thomas,female,yes,1,no,36,"$6,865.09","$15,603.53",60,1,urban,Y
ID2542,Gianna X. Lee,female,yes,2,no,16,"$2,545.10","$10,233.32",120,1,urban,Y
ID2543,Lucas Wilson,male,no,2,yes,27,"$5,222.68","$10,435.88",120,1,rural,Y
ID2544,Levi Smith,male,no,1,no,13,"$11,420.42","$50,202.62",60,0,rural,N
ID2545,Mia Sanchez,female,yes,0,no,15,"$5,002.23","$30,535.84",180,1,urban,Y
ID2546,Olivia C. Hernandez,female,no,4,no,32,"$4,649.96","$19,456.13",120,1,rural,Y
ID2547,Jacob Ramirez,male,no,1,no,12,"$5,187.73","$27,622.67",120,0,urban,N
ID2548,Evelyn Rodriguez,female,no,1,no,20,"$8,949.44","$9,500.91",120,1,rural,Y
ID2549,Camila U. Lee,female,yes,3,yes,36,"$6,510.03","$12,199.59",360,1,urban,Y
ID2550,Benjamin R. Clark,male,yes,0,yes,14,"$13,470.14","$32,650.69",60,1,rural,Y
ID2551,Lucas Thomas,male,no,0,yes,25,"$6,400.58","$30,090.86",60,1,rural,Y
ID2552,Elizabeth M. Rodriguez,female,yes,1,no,13,"$2,763.15","$12,865.18",48,1,urban,Y
ID2553,Luna Lopez,female,yes,2,no,18,"$12,386.77","$57,644.50",360,0,urban,N
ID2554,Luna Clark,female,yes,1,no,28,"$8,677.29","$8,554.12",60,1,urban,Y
ID2555,Mia Garcia,female,no,2,no,11,"$4,815.45","$19,168.51",48,0,urban,N
ID2556,Harper Hernandez,female,yes,2,no,9,"$4,146.40","$18,094.01",360,1,urban,Y
ID2557,Logan X. Anderson,male,yes,0,no,31,"$2,931.23","$19,227.21",48,1,urban,Y
ID2558,James Thompson,male,yes,4,yes,14,"$7,766.36","$19,055.56",60,1,urban,Y
ID2559,Mia P. Clark,female,no,3,no,30,"$3,709.20","$4,171.54",48,1,urban,Y
ID2560,Jacob Garcia,male,no,0,no,25,"$3,720.03","$13,975.91",60,0,urban,N
ID2561,Gianna C. Lopez,female,yes,2,no,20,"$6,058.04","$28,556.22",24,0,rural,N
ID2562,Jacob Hernandez,male,yes,1,yes,13,"$5,070.57","$15,885.73",60,1,rural,Y
ID2563,Oliver Perez,male,yes,4,no,24,"$4,464.89","$5,010.21",180,1,rural,Y
ID2564,Logan S. Gonzalez,male,no,0,no,11,"$7,370.23","$21,043.42",120,0,urban,N
ID2565,Emma Martinez,female,no,2,no,8,"$9,021.11","$43,090.07",60,0,urban,N
ID2566,Benjamin Rodriguez,male,no,1,no,13,"$6,219.84","$34,593.08",60,1,rural,Y
ID2567,James X. Moore,male,yes,0,yes,15,"$6,048.84","$25,951.03",48,1,urban,Y
ID2568,Isabella W. Lewis,female,yes,0,no,25,"$14,214.23","$66,915.27",240,1,urban,Y
ID2569,Elijah E. Hernandez,male,no,0,no,30,"$8,223.18","$13,067.46",36,1,urban,Y
ID2570,Charlotte Q. White,female,yes,3,no,14,"$4,790.63","$17,677.53",60,1,urban,Y
ID2571,Mateo Taylor,male,yes,1,no,27,"$3,431.60","$18,949.29",24,1,rural,Y
ID2572,Michael White,male,yes,1,no,12,"$4,850.51","$18,416.97",120,1,rural,Y
ID2573,Lucas Lee,male,yes,1,no,21,"$6,698.90","$33,293.15",24,1,urban,Y
ID2574,Emily C. Taylor,female,no,3,no,28,"$4,546.95","$5,906.49",48,1,urban,Y
ID2575,Liam V. Brown,male,yes,1,no,10,"$7,266.62","$33,089.79",120,1,urban,Y
ID2576,Mia Moore,female,no,0,no,14,"$6,096.37","$22,430.27",60,1,urban,Y
ID2577,James W. Williams,male,yes,0,no,11,"$7,913.69","$36,796.65",12,1,urban,Y
ID2578,Amelia A. Garcia,female,yes,0,yes,23,"$4,483.18","$19,614.18",48,0,rural,N
ID2579,Ethan Gonzalez,male,yes,1,no,21,"$5,507.45","$18,508.93",36,1,urban,Y
ID2580,James White,male,no,3,no,13,"$4,281.32","$24,684.77",60,1,urban,Y
ID2581,Noah Garcia,male,yes,2,no,33,"$2,678.64","$5,229.03",240,1,rural,Y
ID2582,Olivia Martinez,female,yes,2,no,20,"$3,772.52","$6,019.42",60,1,urban,Y
ID2583,Luna Miller,female,yes,1,no,35,"$4,605.81","$4,989.11",60,1,urban,Y
ID2584,Mia R. Smith,female,yes,2,no,21,"$3,348.91","$17,320.80",360,1,urban,Y
ID2585,Mila Brown,female,yes,3,no,5,"$4,106.33","$7,303.79",360,1,urban,Y
ID2586,Sophia Jones,female,yes,0,no,22,"$11,901.50","$56,878.43",60,1,urban,Y
ID2587,Sofia S. Lee,female,yes,0,no,9,"$3,677.84","$19,928.64",240,1,urban,Y
ID2588,Elijah Moore,male,no,4,no,10,"$8,293.07","$12,391.34",240,1,urban,Y
ID2589,Sophia Martin,female,no,3,no,14,"$5,024.20","$18,651.55",60,0,urban,N
ID2590,Mateo Clark,male,yes,2,no,14,"$3,100.63","$4,986.27",120,1,urban,Y
ID2591,Isabella Wilson,female,no,0,no,18,"$13,317.46","$63,300.70",48,1,rural,Y
ID2592,Gianna Taylor,female,yes,0,no,21,"$11,215.83","$20,454.96",180,0,rural,N
ID2593,Isabella Martin,female,yes,0,no,11,"$12,999.15","$53,363.52",36,1,urban,Y
ID2594,Evelyn Clark,female,yes,0,no,22,"$5,099.90","$16,262.20",120,0,rural,N
ID2595,Henry Brown,male,no,1,no,24,"$5,959.83","$21,529.63",180,1,urban,Y
ID2596,Camila Harris,female,yes,1,no,18,"$5,111.05","$5,832.24",240,0,urban,N
ID2597,Sophia P. Thompson,female,no,3,no,14,"$5,537.53","$35,391.83",36,0,rural,N
ID2598,Ella Smith,female,yes,1,no,31,"$3,580.39","$18,278.80",120,1,urban,Y
ID2599,Jack Taylor,male,no,0,no,9,"$4,082.70","$6,087.20",240,0,urban,N
ID2600,Harper J. Martinez,female,no,1,no,4,"$6,700.15","$20,332.98",180,0,urban,N
ID2601,Daniel Lopez,male,no,0,no,13,"$7,626.16","$22,441.95",48,1,urban,Y
ID2602,Charlotte B. Lewis,female,yes,3,yes,24,"$5,711.50","$7,934.23",60,0,rural,N
ID2603,Olivia M. Lee,female,yes,0,no,20,"$3,391.42","$11,533.84",120,1,urban,Y
ID2604,Mila Garcia,female,yes,0,no,26,"$6,790.50","$29,836.12",180,1,urban,Y
ID2605,Mia Sanchez,female,yes,2,no,21,"$5,565.14","$11,669.35",60,1,urban,Y
ID2606,Jack Davis,male,yes,1,yes,17,"$7,909.26","$23,739.78",180,1,rural,Y
ID2607,Sebastian Garcia,male,no,0,no,13,"$10,105.94","$65,221.87",48,1,urban,Y
ID2608,Sofia Sanchez,female,yes,0,no,2,"$7,253.91","$46,246.14",120,1,urban,Y
ID2609,Jack Brown,male,yes,0,no,10,"$6,044.00","$38,170.30",60,1,urban,Y
ID2610,Alexander White,male,no,2,no,17,"$6,157.16","$9,608.94",60,1,urban,Y
ID2611,Olivia Ramirez,female,no,1,yes,7,"$14,813.79","$93,710.28",48,1,urban,Y
ID2612,Amelia Hernandez,female,no,1,no,17,"$5,904.99","$18,469.56",120,1,urban,Y
ID2613,William G. Miller,male,no,1,no,13,"$2,699.33","$7,693.35",12,1,rural,Y
ID2614,Avery Sanchez,female,yes,0,yes,33,"$4,999.03","$21,372.57",120,0,rural,N
ID2615,Amelia Martinez,female,no,0,no,12,"$7,511.70","$39,221.70",180,1,urban,Y
ID2616,Oliver Lee,male,no,1,no,27,"$13,054.17","$50,239.22",36,1,urban,Y
ID2617,Charlotte Smith,female,no,0,no,34,"$6,125.15","$28,082.75",180,1,urban,Y
ID2618,Jackson Anderson,male,yes,1,no,5,"$3,655.11","$17,527.05",48,1,urban,Y
ID2619,Abigail Taylor,female,yes,2,no,34,"$3,788.56","$5,533.96",120,1,urban,Y
ID2620,Emma Anderson,female,no,3,no,29,"$3,576.65","$8,375.85",36,1,rural,Y
ID2621,Emma Taylor,female,no,3,no,16,"$7,706.51","$19,866.30",48,1,rural,Y
ID2622,Levi Thompson,male,yes,3,no,26,"$3,959.50","$14,415.77",60,1,urban,Y
ID2623,Olivia Ramirez,female,yes,0,no,6,"$12,754.48","$27,204.02",120,1,urban,Y
ID2624,Noah Lee,male,yes,0,yes,24,"$10,865.40","$42,623.68",48,1,urban,Y
ID2625,Daniel F. Lopez,male,no,3,yes,24,"$8,869.96","$58,518.71",12,0,urban,N
ID2626,Lucas Clark,male,no,2,no,24,"$5,519.41","$15,084.45",60,1,urban,Y
ID2627,Camila O. Taylor,female,no,0,no,15,"$10,725.97","$35,000.61",180,1,urban,Y
ID2628,Logan White,male,yes,2,no,22,"$3,030.53","$9,816.55",36,0,urban,N
ID2629,Olivia Taylor,female,yes,2,no,9,"$7,523.45","$43,517.58",240,1,urban,Y
ID2630,Mia Martin,female,yes,0,no,7,"$5,032.14","$17,632.70",60,1,urban,Y
ID2631,Charlotte Rodriguez,female,no,0,no,8,"$2,985.71","$3,147.28",48,1,urban,Y
ID2632,Sophia Robinson,female,no,1,no,30,"$9,753.10","$26,420.45",60,1,urban,Y
ID2633,Alexander G. Brown,male,no,0,no,14,"$5,014.59","$14,691.94",180,1,urban,Y
ID2634,Emily Lopez,female,no,1,no,19,"$9,061.94","$43,321.77",120,1,urban,Y
ID2635,Emily Gonzalez,female,no,3,no,24,"$3,210.23","$4,839.90",360,1,urban,Y
ID2636,Avery Williams,female,no,0,yes,29,"$4,177.70","$23,247.49",120,1,urban,Y
ID2637,Jack Lewis,male,yes,3,no,23,"$4,192.43","$6,168.85",36,0,rural,N
ID2638,Charlotte K. Miller,female,no,0,no,10,"$4,135.85","$19,639.07",60,1,urban,Y
ID2639,Daniel Lopez,male,yes,2,no,15,"$7,256.14","$19,389.62",360,0,urban,N
ID2640,Sophia Martin,female,yes,3,no,5,"$4,675.14","$23,835.32",120,1,urban,Y
ID2641,Elijah Robinson,male,yes,2,no,23,"$13,289.98","$22,683.60",60,1,urban,Y
ID2642,Elijah Gonzalez,male,yes,1,yes,20,"$4,430.86","$19,704.56",60,1,urban,Y
ID2643,Olivia I. Taylor,female,yes,2,no,18,"$6,738.32","$27,419.26",180,1,rural,Y
ID2644,Sophia U. Jones,female,no,3,no,8,"$9,353.60","$16,615.53",360,1,urban,Y
ID2645,William Lewis,male,yes,2,no,22,"$2,626.38","$2,757.37",60,1,rural,Y
ID2646,Liam Garcia,male,no,0,no,16,"$4,534.56","$19,876.84",120,1,urban,Y
ID2647,Olivia Rodriguez,female,no,4,no,21,"$4,275.06","$19,221.99",60,1,urban,Y
ID2648,Mia Taylor,female,yes,3,no,22,"$12,503.15","$17,226.20",180,1,rural,Y
ID2649,Luna E. Lee,female,no,0,yes,12,"$10,317.22","$48,624.09",120,1,urban,Y
ID2650,Avery Q. Martin,female,yes,0,no,17,"$14,639.80","$60,302.40",120,0,rural,N
ID2651,Harper Williams,female,no,0,no,11,"$4,953.85","$29,418.22",120,0,rural,N
ID2652,Benjamin S. Lee,male,yes,0,no,18,"$4,509.55","$14,855.51",180,1,urban,Y
ID2653,James Jackson,male,yes,2,no,9,"$3,744.73","$8,023.21",48,0,urban,N
ID2654,Ethan Wilson,male,yes,4,no,16,"$6,341.65","$25,819.31",48,1,rural,Y
ID2655,Henry Jackson,male,yes,0,yes,33,"$3,129.27","$14,096.67",48,1,urban,Y
ID2656,Elizabeth Rodriguez,female,yes,0,no,34,"$2,514.65","$8,491.93",360,1,urban,Y
ID2657,Elijah Sanchez,male,yes,0,no,12,"$13,981.01","$83,342.23",60,1,urban,Y
ID2658,Jack X. Wilson,male,yes,2,no,26,"$6,505.00","$40,070.06",36,1,urban,Y
ID2659,Emily Sanchez,female,yes,2,no,18,"$5,614.44","$6,951.44",120,1,urban,Y
ID2660,Sofia Z. Johnson,female,yes,3,no,28,"$5,166.77","$20,316.72",180,0,urban,N
ID2661,Amelia Robinson,female,yes,1,yes,17,"$3,934.29","$22,076.41",360,1,urban,Y
ID2662,Elizabeth K. Jones,female,no,1,no,5,"$6,021.11","$39,110.00",60,1,rural,Y
ID2663,Ava Sanchez,female,no,0,yes,16,"$4,118.77","$15,502.23",12,1,rural,Y
ID2664,James Williams,male,yes,1,no,20,"$2,690.83","$11,099.79",12,1,urban,Y
ID2665,Jackson Clark,male,no,3,no,6,"$5,388.37","$25,764.94",36,1,rural,Y
ID2666,Alexander Martin,male,yes,2,no,17,"$6,563.31","$18,751.25",180,1,urban,Y
ID2667,Logan Wilson,male,no,1,yes,24,"$7,329.67","$16,240.90",180,1,urban,Y
ID2668,Elizabeth Brown,female,yes,1,no,11,"$12,842.66","$80,894.27",60,0,rural,N
ID2669,Elijah S. Lopez,male,yes,0,yes,14,"$5,257.00","$33,538.15",48,1,urban,Y
ID2670,Henry Thompson,male,yes,0,no,11,"$4,103.89","$18,611.48",360,1,rural,Y
ID2671,Ethan Lewis,male,yes,1,no,13,"$4,416.55","$21,032.54",180,1,urban,Y
ID2672,Gianna Thomas,female,yes,1,no,5,"$7,322.43","$39,105.88",120,1,urban,Y
ID2673,Alexander A. Anderson,male,yes,0,no,22,"$7,105.00","$39,700.66",180,1,rural,Y
ID2674,Sebastian Lopez,male,yes,4,no,13,"$5,301.51","$8,102.61",180,0,urban,N
ID2675,Liam Perez,male,no,1,yes,23,"$5,417.44","$34,048.93",120,1,urban,Y
ID2676,Abigail Lewis,female,yes,2,no,24,"$9,702.25","$22,993.61",60,1,rural,Y
ID2677,Elizabeth Davis,female,no,0,no,15,"$2,976.64","$4,290.86",48,1,urban,Y
ID2678,Amelia A. Harris,female,yes,0,no,16,"$3,757.62","$21,643.94",60,1,rural,Y
ID2679,Mateo Wilson,male,no,0,no,22,"$4,873.46","$25,957.84",180,1,urban,Y
ID2680,James Gonzalez,male,yes,4,no,11,"$13,956.94","$69,094.34",360,1,rural,Y
ID2681,Levi Ramirez,male,yes,3,yes,36,"$3,875.77","$10,765.39",120,1,rural,Y
ID2682,Elijah Jackson,male,no,1,no,28,"$3,924.73","$25,101.03",48,0,rural,N
ID2683,Jacob L. Thompson,male,no,0,no,25,"$8,481.21","$41,447.97",180,1,urban,Y
ID2684,Logan Miller,male,yes,0,yes,20,"$7,823.19","$31,206.77",180,1,urban,Y
ID2685,Charlotte Rodriguez,female,yes,0,yes,12,"$4,103.08","$12,944.81",36,1,urban,Y
ID2686,Michael P. Robinson,male,yes,1,no,7,"$6,386.53","$32,802.55",60,1,urban,Y
ID2687,Jackson Thompson,male,no,0,yes,19,"$6,307.60","$19,927.04",36,1,urban,Y
ID2688,William Gonzalez,male,no,2,no,19,"$9,377.33","$45,057.71",48,1,urban,Y
ID2689,Avery Johnson,female,no,2,no,26,"$6,950.01","$9,382.61",36,1,urban,Y
ID2690,Amelia Miller,female,yes,1,no,8,"$4,630.75","$21,098.43",120,1,urban,Y
